Last.Name,First.Name,Title,Institution,Advisor.1,Advisor.2,Advisor.3,Advisor.4,Subject,SubjectReconciled,Year,Failed,caaCAT
Matuszak,Joanna,From Red Square to Pushkin Monument: Russian Performance Art in Public Spaces in the 1990s,Indiana,J. Kennedy,,,,Performance Art/Performance Studies/Public Practice,Performance Art/Performance Studies/Public Practice,2016,No,Subject
Moss,Karen,"Performing Pedagogy: Anna Halprin, Allan Kaprow, Robert Watts, and Alison Knowles’ Workshops in Experimental Education",USC,S. Hudson,,,,Performance Art/Performance Studies/Public Practice,Performance Art/Performance Studies/Public Practice,2016,No,Subject
Colard,Sandrine,"Photography in the Colonial Congo, 1885–1960",Columbia,Z. Strother,,,,Photography,Photography,2016,No,Subject
Dong,Lihui,The Way to Be Modern: Empress Dowager Cixi of the Late Qing Dynasty,Pittsburgh,M. Gao,,,,Photography,Photography,2016,No,Subject
Farquhar,Jessica J.,Beyond Binding: Reconceptualizing Watson and Kaye’s ‘The People of India’ (1868–1875),UCLA,R.L. Brown,,,,Photography,Photography,2016,No,Subject
Frobes-Cross,Nicholas Huffa,"Various Representational Tasks: Art and Activism in the Early Work of Martha Rosler, Allan Sekula and Fred Lonidier, 1967–1976",Columbia,B. Joseph,,,,Photography,Photography,2016,No,Subject
Hyde Nolan,Erin,Ottomans Abroad: The Translation and Circulation of Nineteenth-Century Ottoman Portrait Photographs,Boston,K. Sichel,,,,Photography,Photography,2016,No,Subject
Kirkwood,Meghan L.E.,The Representation of Landscape in Contemporary South African Photography,Florida,V. Rovine,,,,Photography,Photography,2016,No,Subject
Lebowitz,Anjuli,"Faith in the Field: The Art of Discovery in Auguste Salzmann’s Photographic Albums, 1854-1875",Boston,K. Sichel,,,,Photography,Photography,2016,No,Subject
Raimond,Ellen,"The Artist as Immigrant: Performative Photographic Projects by Tseng Kwong Chi, Nikki S. Lee, and Annu Palakunnathu Matthew",Kansas,J. Pultz,,,,Photography,Photography,2016,No,Subject
Saunders,Beth,"Developing Italy: Photography and National Identity during the Risorgimento, 1839–1859",CUNY,A. Pelizzari,,,,Photography,Photography,2016,No,Subject
Sawyer,Andrew,Frame Work: The Contexts of Walker Evans,Columbia,E. Hutchinson,,,,Photography,Photography,2016,No,Subject
Voelker,Emily Leslie,"From Both Sides of the Lens: Anthropology, Native Experience, and Photographs of American Indians in French Exhibitions, 1870-1890",Boston,K. Sichel,,,,Photography,Photography,2016,No,Subject
Zhou,Dengyan,The Language of ‘Photography’ in China: A Genealogy of Conceptual Frames from Sheying to Xinwen Sheying and Jishi Sheying,Binghamton,J. Tagg,,,,Photography,Photography,2016,No,Subject
Andrei,Talia,Mapping Sacred Spaces: Representations of Pleasure and Worship in Sankei Mandara,Columbia,M. McKelway,,,,Politics/Economics,Politics/Economics,2016,No,Subject
Jordan,Cara,Joseph Beuys and Social Sculpture in the United States,CUNY,H. Senie,,,,Politics/Economics,Politics/Economics,2016,No,Subject
McBride,Kathryn,The Social Life of Coins: Local Reactions to Roman Imperialism beyond the Frontiers,Brown,P. van Dommelen,,,,Politics/Economics,Politics/Economics,2016,No,Subject
Sadow,Samuel,"Provisional Capital: National and Urban Identity in the Architecture and Planning of Bonn, 1949–1979",CUNY,J. Maciuika,,,,Politics/Economics,Politics/Economics,2016,No,Subject
Franco,Joshua,"Marfa, Marfa: Minimalism, rasquachismo, and Questioning ‘Decolonial Aesthetic’ in Far West Texas",Binghamton,T. McDonough,,,,Race/Ethnicity,Race/Ethnicity,2016,No,Subject
Teriba,Adedoyin,Afro-Brazilian Architecture in Southwest Colonial Nigeria (1890s–1940s),Princeton,E. da Costa Meyer,,,,Race/Ethnicity,Race/Ethnicity,2016,No,Subject
Ickes,Charlotte,"Radical Immersion in the Work of Melvin Van Peebles, Isaac Julien, and Steve McQueen",Pennsylvania,G.D. Shaw,,,,Race/Ethnicity,Race/Ethnicity,2016,No,Subject
Stankovic,Nebojsa,"At the Threshold of the Heavens: The Narthex and Adjacent Spaces in Middle Byzantine Churches of Mount Athos (10th–11th Centuries) - Architecture, Function, and Meaning",Princeton,S. Ćurčić,C. Barber,,,Religion/Cosmology/Spirituality,Religion/Cosmology/Spirituality,2016,No,Subject
Teriba,Adedoyin,Afro-Brazilian Architecture in Southwest Colonial Nigeria (1890s–1940s),Princeton,E. da Costa Meyer,,,,Religion/Cosmology/Spirituality,Religion/Cosmology/Spirituality,2016,No,Subject
Curtis,Susan Jane,Steel Conversations and Emotional Kinesthetics: The Sculpture of Sokari Douglas Camp,Wisconsin,H. Drewal,,,,Sculpture,Sculpture,2016,No,Subject
Hansen,Lindsey,"The Bishop Performed: Sculpture, Liturgy, Episcopal Identity in Thirteenth-Century France",Indiana,D. Reilly,,,,Sculpture,Sculpture,2016,No,Subject
Danford,Rachel,Manipulating Matter: Figural Stucco Sculpture in the Early Middle Ages,Johns Hopkins,H. Kessler,,,,Sixth to Tenth Century,Sixth to Tenth Century,2016,No,Chronology
Dennis,Nathan S.,"Performing Paradise in the Early Christian Baptistery: Art, Liturgy, and the Transformation of Vision",Johns Hopkins,H. Kessler,,,,Sixth to Tenth Century,Sixth to Tenth Century,2016,No,Chronology
Loic,Erika,"The Ripoll Bibles: Unity, Continuity, and Monastic Practice",Harvard,J. Hamburger,,,,Sixth to Tenth Century,Sixth to Tenth Century,2016,No,Chronology
Stankovic,Nebojsa,"At the Threshold of the Heavens: The Narthex and Adjacent Spaces in Middle Byzantine Churches of Mount Athos (10th–11th Centuries) - Architecture, Function, and Meaning",Princeton,S. Ćurčić,C. Barber,,,Sixth to Tenth Century,Sixth to Tenth Century,2016,No,Chronology
Vergara-Vargas,Erandy,Movement and Orientations: Four Interactive Installations from Latin America,McGill,C. Ross,,,,South America,South America,2016,No,Geographic
Farquhar,Jessica J.,Beyond Binding: Reconceptualizing Watson and Kaye’s ‘The People of India’ (1868–1875),UCLA,R.L. Brown,,,,South Asia/South East Asia,South Asia/Southeast Asia,2016,No,Geographic
Iqbal,Samina,"Modern Art of Pakistan: Lahore Art Circle, 1947–1957",Virginia Commonwealth,D. Bangdel,,,,South Asia/South East Asia,South Asia/Southeast Asia,2016,No,Geographic
Masteller,Kimberly,"Temple Construction, Iconography, and Royal Identity In the Eastern Kalacuri Dynasty",Ohio State,S. Huntington,,,,South Asia/South East Asia,South Asia/Southeast Asia,2016,No,Geographic
Bellon,Liana,"Souvenirs of Venice: Reproduced Views, Tourism, and City Spaces",McGill,E. Vanhaelen,B. Wilson,,,Southern Europe and Mediterranean,Southern Europe and Mediterranean,2016,No,Geographic
Sanecki,Jamie,Cathedral and Commune in Medieval Lucca: The Facade of San Martino,Pennsylvania,R. Maxwell,R. Ousterhout,,,Southern Europe and Mediterranean,Southern Europe and Mediterranean,2016,No,Geographic
Stankovic,Nebojsa,"At the Threshold of the Heavens: The Narthex and Adjacent Spaces in Middle Byzantine Churches of Mount Athos (10th–11th Centuries) - Architecture, Function, and Meaning",Princeton,S. Ćurčić,C. Barber,,,Southern Europe and Mediterranean,Southern Europe and Mediterranean,2016,No,Geographic
Zins,Katie,St. Augustine among the Mendicants: The Order of Augustinian Hermits and Early Renaissance Art in Italy,Penn State,B. Curran,,,,Southern Europe and Mediterranean,Southern Europe and Mediterranean,2016,No,Geographic
Bick,Tenley,"Figure as Model: The Early Work of Michelangelo Pistoletto, 1956–1966",UCLA,G. Baker,,,,Theory/Historiography/Methodology,Theory/Historiography/Methodology,2016,No,Subject
Cohen,Jennifer,Surrealism and the Art of Consumption,Chicago,C. Mehring,,,,Theory/Historiography/Methodology,Theory/Historiography/Methodology,2016,No,Subject
Hohensee,Naraelle,Building in Public: Critical Reconstruction and the Rebuilding of Berlin after 1990,CUNY,K. Murphy,,,,Theory/Historiography/Methodology,Theory/Historiography/Methodology,2016,No,Subject
Shinn,Masako,"Three Case Studies in Critical Regionalism: Takashi Sugimoto, Kengo Kuma, and Hiroshi Sambuichi",Bard Graduate Center,P. Stirton,,,,Theory/Historiography/Methodology,Theory/Historiography/Methodology,2016,No,Subject
Andrus,Timothy,"Stuart Davis’s Art Theory, 1920-1928",Virginia Commonwealth,R. Hobbs,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Aronowicz,Miriam,The Triangle Arts Trust: Contemporary Art and Transnational Production,Toronto,E. Harney,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Avram,Horea,"The Visual Regime of Augmented Reality Art: Space, Body, Technology, and the Real-Virtual Convergence",McGill,C. Ross,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Bair,Nadya,The Decisive Network: Magnum Photos and the Art of Collaboration in Postwar Photojournalism,USC,V. Schwartz,R. Meyer,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Bentel,Carol Rusche,"Addressing the People: Architecture as a Medium of the Fascist Narrative of National Identity, Case del Fascio, 1922–1943",MIT,M. Jarzombek,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Bentley,Christine,Hans Thoma and the German Nation: Painting and National Identity in Modern Germany,Indiana,M. Facos,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Berrill,Margot K.,The Host and the Roast: Kitchen Humor in Feminist Video Art and Pop Culture,UIC,H. Higgins,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Bianco,Christine,"Modern Art for Middle America: American Abstraction in Mass Magazines, 1946–1960",Oxford Brookes,E. Darling,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Bick,Tenley,"Figure as Model: The Early Work of Michelangelo Pistoletto, 1956–1966",UCLA,G. Baker,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Blakinger,John R.,Artist under Technocracy: Gyorgy Kepes and the Cold War Avant-Garde,Stanford,P. Lee,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Huber,Jason,"Pathopolitics: Feminist Performance Art, Biopolitics, and Affect in 1970s America",UC Irvine,C. Whiting,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Bravo,Monica,"Picturing Greater America: US Modernist Photographers and the Mexican Cultural Renaissance, 1920–45",Brown,D. Nickel,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Caplan,Lindsay,"‘Open Works’: Between the Programmed and the Free, Art in Italy from 1962 to 1972",CUNY,R. Golan,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Chamberlain,Colby,George Maciunas and the Art of Paperwork,Columbia,B. Joseph,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Cohen,Jennifer,Surrealism and the Art of Consumption,Chicago,C. Mehring,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Cook,Heidi,Picturing Peasants: Maksimilijan Vanka’s Folkloric Paintings and the ‘Croatian Question’ from Habsburg Empire to Croatian Nation-State,Pittsburgh,B. McCloskey,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Dingledine Woods-Puckett,Grace,The Lure of Albion: American Artists in England during the Transatlantic Gilded Age,IFA/NYU,L. Nochlin,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Duffy,Owen,"Art and Dematerialization, 1966-79",Virginia Commonwealth,R. Hobbs,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Field,Jennifer,New York School Painters and the Development of Avant-Garde Printmaking in the United States,IFA/NYU,J. Weiss,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Frobes-Cross,Nicholas Huffa,"Various Representational Tasks: Art and Activism in the Early Work of Martha Rosler, Allan Sekula and Fred Lonidier, 1967–1976",Columbia,B. Joseph,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Gencer,Yasemin,"Reform, Secularism, and Nationalism in the Cartoons of the Early Republican Period in Turkey (1923–1928)",Indiana,B. Rothstein,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Hamelin,Candice,"Behind Immaterial and Material Divides: East German Photography, 1949–1989",Michigan,M. Biro,G. Eley,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Hannah,Caroline,"Henry Varnum Poor: Crow House, Craft, and Design",Bard Graduate Center,P. Kirkham,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Hartigan,Nicholas,"The Purpose of Public Sculpture: Artistic, Institutional, and Cultural Motivations from 1965–1995",Michigan,A. Potts,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Herdrich,Stephanie,John Singer Sargent: A ‘Modern Old Master’ and the Italian Renaissance,IFA/NYU,R. Slifkin,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Hiro,Rika,Walking Out of Ground Zero: Art and the Aftereffects of the Atomic Bombs in Postwar Japan,USC,M. Lippit,S. Lee,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Iqbal,Samina,"Modern Art of Pakistan: Lahore Art Circle, 1947–1957",Virginia Commonwealth,D. Bangdel,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Jordan,Cara,Joseph Beuys and Social Sculpture in the United States,CUNY,H. Senie,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Kirschner-Perlstein,Melanie,Arthur G. Dove: Illustrations and Abstractions: 1903–1933,Virginia,E. Turner,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Konaty,Kim,"Mapping a Cultural Breakthrough: A Study of Avalanche Magazine (1970–76), the New Forms of Art Making and Emerging International Networks",IFA/NYU,R. Slifkin,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Kwon,Marci,Vernacular Modernism: Joseph Cornell and the Art of Populism,IFA/NYU,T. Crow,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Leclère,Mary,As Criticism: From ‘Cultural Criticism’ to ‘Art Criticism’,Virginia,P. Barolsky,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Leiderman,Danill,"Moscow Conceptualism and ‘Shimmering’: Authority, Anarchism, and Space",Princeton,H. Foster,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Lentz (Reed),Alycia F.,Ready to Blow Your Mind: Andy Warhol’s Exploding Plastic Inevitable,Iowa,C. Adcock,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Loiacono,Mark,Out from the Shadows: Andy Warhol’s Abstractions,IFA/NYU,T. Crow,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Lowery,Rebecca,"Contingent Bodies: Art In and Around Los Angeles, 1969–75",IFA/NYU,T. Crow,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Mastroianni,Megan,"An Aesthetic of Comprehension: The Distribution of Conceptual Art and Land Art in Germany, 1968–1975",USC,M. Luke,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Matuszak,Joanna,From Red Square to Pushkin Monument: Russian Performance Art in Public Spaces in the 1990s,Indiana,J. Kennedy,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
McKelligan Hernández,Alberto,Mónica Mayer: Translocality and the Development of Feminist Art in Contemporary Mexico,CUNY,A. Indych-López,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Moon,Kavior,"From Site to Comparative Relations: Works by Michael Asher, 1976–1998",UCLA,M. Kwon,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Moure Cecchini,Laura,Reimagining the Baroque in Italian Modernism: From the Fin-de-siècle to Fascism,Duke,M. Antliff,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Parrish,Sarah,"Anthropologies of Fiber: Claire Zeisler, Ed Rossbach, Sheila Hicks",Boston,G. Williams,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Parsons,Jennifer Stettler,"John Sloan: Between Philadelphia and New York, 1892–1907",Virginia,E. Turner,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Reed,Emily,"Alexander Calder, Collaborative Abstraction, and Public Art",Virginia,E. Turner,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Rifelj,Claire,Mediums and Messages: Collage and Narrative in Los Angeles in the 1960s and 1970s,IFA/NYU,T. Crow,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Ritter,Gabriel R.,"Beyond Surrealism: Kitawaki Noboru and the Avant-Garde during Wartime Japan, 1931–1951",UCLA,S. Nelson,B. Winther-Tamaki,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Ryan,Tina Rivers,McLuhan’s Bulbs: Light Art and the Dawn of New Media,Columbia,B. Joseph,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Salinger,Victoria,"‘Writing Calculations, Calculating Writing’: The Art of Hanne Darboven",Chicago,C. Mehring,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Sanchez,Michael,"The Rhine System: Konrad Fischer and the Logistics of Artists, 1967–1974",Columbia,R. Krauss,B. Joseph,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Sawyer,Andrew,Frame Work: The Contexts of Walker Evans,Columbia,E. Hutchinson,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Schafer,Susan,Rome Year Zero: Continuity in Post-World War II Architecture and Culture in Rome,IFA/NYU,J-L. Cohen,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Schiller,Emily,"Unsettled Masses: Public Transportation in the Art of New York City, 1929–1941",Penn State,N. Locke,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Schoenberger,Janna,"Ludic Conceptualism: Art and Play in the Netherlands, 1959 to 1975",CUNY,C. Bishop,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Schroeder,Kristin,How to Look Sachlich: Fashion and Objectivity in Weimar Germany,Michigan,M. Biro,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
Shinn,Masako,"Three Case Studies in Critical Regionalism: Takashi Sugimoto, Kengo Kuma, and Hiroshi Sambuichi",Bard Graduate Center,P. Stirton,,,,Twentieth Century,Twentieth Century,2016,No,Chronology
